Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;
2004 22 4;592;39042231282;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;593;39042231135;16;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;594;39042230155;11;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;595;39042221322;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;596;39042231552;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;597;39042221853;8;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;598;39042250190;8;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;599;39042231169;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;600;39042221854;8;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;601;39042250136;3;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;602;39042230653;13;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;603;39042231188;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;604;39042231660;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;605;39042230188;3;1;0;0;0;1;1;0;0;0;0;0;
2004 22 4;606;39042230419;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;607;39042221553;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;608;39042120077;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;609;39042230954;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;610;39042221813;16;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;611;39042230952;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;612;39042230803;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;613;39042030060;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;614;39042220831;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;615;39042231165;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;616;39042231762;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;617;39042221837;3;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;618;39042221900;3;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;619;39042120120;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;620;39042231417;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;621;39042221935;3;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;622;39042230138;3;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;623;39042221016;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;624;39042221270;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;625;39042231109;10;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;626;39042120063;17;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;627;39042231910;17;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;628;39042230798;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;629;39042230615;7;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;630;39042221401;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;631;39042221955;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;632;39042221158;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;633;39042021975;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;634;39042231418;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;635;39042230148;11;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;636;39042221793;4;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;637;39042221872;4;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;638;39042221877;4;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;639;39042231570;4;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;640;39042040037;11;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;641;39042231059;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;642;39042230465;13;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;643;39042220079;11;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;644;39042230332;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;645;39042230871;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;646;39042221613;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;647;39042120040;1;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;648;39042241122;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;649;39042231631;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;650;39042230835;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;651;39042231251;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;652;39042220101;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;653;39042230717;1;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;654;39042231064;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;655;39042231416;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;656;39042230134;17;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;657;39042221819;17;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;658;39042220983;17;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;659;39042231314;17;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;660;39042120065;17;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;661;39042221940;17;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;662;39042231918;17;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;663;39042231611;17;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;664;39040920082;17;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;665;39042211424;10;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;666;39042231656;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;667;39042230804;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;668;39042230809;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;669;39042231403;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;670;39042231290;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;671;39042230190;11;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;672;39042231602;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;673;39042231128;10;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;674;39042231461;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;675;39042230768;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;676;39042220033;11;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;677;39042230581;13;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;678;39042231622;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;679;39042231158;13;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;680;39042230165;11;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;681;39042221788;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;682;39042230880;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;683;39042221814;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;684;39042220157;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;685;39042231077;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;686;39042231990;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;687;39042120112;1;1;1;0;0;0;0;0;0;1;0;0;
2004 22 4;688;39042231284;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;689;39042231987;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;690;39042230795;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;691;39042230825;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;692;39042230856;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;693;39042230821;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;694;39042230732;1;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;695;39042250969;1;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;696;39042230194;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;697;39042231360;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;698;39042231095;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;699;39042120081;1;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;700;39042230865;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;701;39042231514;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;702;39042220103;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;703;39042230294;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;704;39042230290;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;705;39042230792;10;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;706;39042230769;10;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;707;39042120109;17;1;1;0;0;0;0;0;0;1;0;0;
2004 22 4;708;39042231919;17;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;709;39042231406;5;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;710;39042030085;5;1;0;0;0;0;1;0;0;0;0;0;
2004 22 4;711;39042221944;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;712;39042221840;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;713;39042120098;14;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;714;39042221950;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;715;39042220278;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;716;39042241050;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;717;39042231574;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;718;39042231292;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;719;39042231640;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;720;39042231951;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;721;39042221891;14;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;722;39042250967;17;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;723;39042231304;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;724;39042230860;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;725;39042230458;1;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;726;39042120130;1;1;1;0;0;0;0;0;0;1;0;0;
2004 22 4;727;39042230829;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;728;39042231941;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;729;39042231061;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;730;39042231964;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;731;39042231359;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;732;39042220136;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;733;39042231618;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;734;39042231227;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;735;39042231472;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;736;39042120068;7;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;737;39042230654;7;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;738;39042221906;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;739;39042040220;7;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;740;39042231497;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;741;39042231105;10;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;742;39042221856;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;743;39042250975;2;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;744;39042221844;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;745;39042230882;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;746;39042230910;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;747;39042230195;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;748;39042231972;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;749;39042231831;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;750;39042230898;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;751;39042230883;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;752;39042120069;2;1;1;0;0;0;0;0;0;1;0;0;
2004 22 4;753;39042230902;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;754;39042231963;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;755;39042231228;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;756;39042230917;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;757;39041930117;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;758;39042231775;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;759;39042230749;3;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;760;39042130238;3;1;0;0;0;1;1;0;0;0;0;0;
2004 22 4;761;39042231376;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;762;39042231225;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;763;39042231906;7;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;764;39042221910;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;765;39042020056;7;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;766;39042231946;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;767;39042231601;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;768;39042050222;7;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;769;39042231947;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;770;39042231545;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;771;39042230516;7;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;772;39042231524;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;773;39042231187;7;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;774;39042230820;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;775;39042231071;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;776;39042230828;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;777;39042120084;1;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;778;39042230797;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;779;39042231273;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;780;39042250973;17;1;0;0;1;0;0;0;0;1;0;0;
2004 22 4;781;39042230812;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;782;39042230453;1;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;783;39042230847;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;784;39042231943;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;785;39042231450;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;786;39042230837;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;787;39042230767;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;788;39042231274;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;789;39042120027;1;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;790;39042231086;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;791;39042230858;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;792;39042230748;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;793;39042230827;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;794;39042231372;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;795;39042120101;1;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;796;39042231944;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;797;39042230438;1;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;798;39042250979;1;1;0;0;1;0;0;0;0;1;0;0;
2004 22 4;799;39042231767;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;800;39042231298;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;801;39042120066;3;1;1;0;0;0;1;0;0;0;0;0;
2004 22 4;802;39042231496;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;803;39042221843;8;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;804;39042231593;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;805;39042230765;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;806;39042221849;8;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;807;39042120043;11;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;808;39042230460;2;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;809;39042230916;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;810;39042221871;2;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;811;39042250985;11;1;0;0;1;0;0;0;0;1;0;0;
2004 22 4;812;39042230861;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;813;39042230824;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;814;39042231977;1;0;0;0;0;1;0;0;0;0;1;0;
2004 22 4;815;39042251322;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;816;39042241950;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;817;39042230853;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;818;39042230872;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;819;39042231740;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;820;39042030061;1;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;821;39042230459;1;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;822;39042230866;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;823;39042231606;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;824;39042230034;14;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;825;39042231865;14;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;826;39042231310;14;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;827;39042120092;1;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;828;39042231063;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;829;39042230831;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;830;39042231984;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;831;39042230237;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;832;39042230864;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;833;39042230854;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;834;39042230454;1;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;835;39042230845;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;836;39042120031;1;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;837;39042231986;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;838;39042230839;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;839;39042230793;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;840;39042231096;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;841;39042120116;1;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;842;39042230832;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;843;39042231985;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;844;39042250063;1;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;845;39042251162;1;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;846;39042231909;1;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;847;39042540038;3;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;848;39042231411;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;849;39042220172;3;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;850;39042120091;3;1;1;0;0;0;1;0;0;0;0;0;
2004 22 4;851;39042230359;3;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;852;39042231168;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;853;39042231028;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;854;39042221946;8;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;855;39042231469;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;856;39042231181;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;857;39041710178;17;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;858;39042231980;17;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;859;39042231319;17;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;860;39042250307;17;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;861;39042221804;16;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;862;39042231145;16;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;863;39041911704;11;1;1;0;0;0;0;0;0;1;0;0;
2004 22 4;864;39042230943;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;865;39042230466;16;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;866;39042231231;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;867;39042230938;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;868;39042231297;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;869;39042231402;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;870;39042231783;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;871;39042231501;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;872;39042221960;16;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;873;39042231707;16;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;874;39042231141;16;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;875;39042340142;11;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;876;39042231820;12;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;877;39042230816;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;878;39042230850;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;879;39042230814;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;880;39042231988;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;881;39042230088;9;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;882;39042230967;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;883;39042230973;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;884;39042120047;9;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;885;39042230978;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;886;39042230972;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;887;39042230966;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;888;39042230412;9;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;889;39042231256;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;890;39042221889;9;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;891;39042220032;9;1;0;0;1;0;0;0;0;0;0;0;
2004 22 4;892;39042221942;9;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;893;39042230971;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;894;39042230120;9;1;0;0;0;1;1;0;0;0;0;0;
2004 22 4;895;39042231933;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;896;39042210876;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;897;39042221818;9;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;898;39042220150;9;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;899;39042231842;9;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;900;39042230006;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;901;39042230877;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;902;39042231325;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;903;39042120102;17;1;1;0;0;0;0;0;0;1;0;0;
2004 22 4;904;39042231549;17;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;905;39042231912;17;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;906;39042230087;17;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;907;39042231355;2;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;908;39042250663;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;909;39041210079;3;1;1;0;0;1;0;0;0;0;0;0;
2004 22 4;910;39042231958;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;911;39042230932;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;912;39042230915;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;913;39042230925;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;914;39041750075;2;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;915;39042231956;2;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;916;39042230886;2;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;917;39042240149;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;918;39042231908;1;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;919;39042230834;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;920;39042231838;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;921;39042230705;1;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;922;39042050054;1;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;923;39042230757;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;924;39042231379;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;925;39042231630;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;926;39042240036;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;927;39042231094;1;0;0;0;0;1;0;0;0;0;0;1;
2004 22 4;928;39042231557;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;929;39042220158;1;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;930;39042231326;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;931;39042231937;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;932;39041741319;1;0;0;1;0;0;0;0;0;0;0;1;
2004 22 4;933;39042231973;1;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;934;39042231708;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;935;39042230206;1;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;936;39042231923;1;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;937;39042030013;3;1;1;0;0;0;0;0;0;0;0;0;
2004 22 4;938;39042211686;16;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;939;39042231955;16;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;940;39042230131;11;1;0;0;0;1;1;0;0;0;0;0;
2004 22 4;941;39042231027;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;942;39042221943;8;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;943;39042232045;8;0;0;0;0;0;0;0;0;0;0;1;
2004 22 4;944;39042231974;8;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;945;39042221824;8;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;946;39042230254;11;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;947;39042231374;13;0;0;0;0;0;0;0;0;0;0;1;
