Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;
2004 22 4;678;39042231454;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;679;39042231785;14;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;680;39042231806;14;1;0;0;1;0;0;1;0;0;0;0;
2004 22 4;681;39042231459;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;682;39042231452;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;683;39042231801;14;1;0;1;0;0;0;0;0;0;0;0;
2004 22 4;684;39042231453;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;685;39042231678;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;686;39042241965;15;1;0;0;0;0;0;1;0;1;1;0;
2004 22 4;687;39042220301;1;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;688;39042231015;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;689;39042320576;1;0;0;0;0;0;1;0;0;0;1;0;
2004 22 4;690;39042231433;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;691;39042230512;1;0;0;1;0;1;0;0;0;0;0;0;
2004 22 4;692;39042230243;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;693;39042230210;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;694;39042231414;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;695;39042231503;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;696;39042231423;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;697;39042231424;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;698;39042321216;1;0;0;0;1;0;0;1;1;0;1;0;
2004 22 4;699;39042230585;1;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;700;39042230529;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;701;39042231699;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;702;39042230566;1;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;703;39042320694;1;0;0;0;0;0;0;0;0;1;1;0;
2004 22 4;704;39042230716;1;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;705;39042231434;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;706;39042320878;1;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;707;39042231960;9;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;708;39041940308;9;0;0;0;0;0;0;0;0;1;0;1;
2004 22 4;709;39042321309;9;0;0;0;0;0;1;0;1;0;1;0;
2004 22 4;710;39042230259;9;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;711;39042220576;9;0;0;1;1;1;0;0;0;0;0;0;
2004 22 4;712;39042230508;9;0;0;0;0;0;0;1;0;1;0;0;
2004 22 4;713;39042231726;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;714;39042320877;9;0;0;0;0;0;0;0;0;1;1;0;
2004 22 4;715;39042231819;9;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;716;39042231537;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;717;39042221718;9;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;718;39042321353;9;0;0;0;1;0;0;0;1;1;1;0;
2004 22 4;719;39042231787;9;1;0;1;0;0;0;0;0;0;0;0;
2004 22 4;720;39042231647;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;721;39042231238;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;722;39042232012;9;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;723;39042320895;9;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;724;39042230994;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;725;39042210298;9;0;0;0;1;0;0;0;0;1;0;0;
2004 22 4;726;39042230292;9;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;727;39042321149;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;728;39042221464;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;729;39042320283;7;0;0;0;0;0;0;0;0;1;1;0;
2004 22 4;730;39042230441;7;1;0;0;0;0;0;1;0;0;0;0;
2004 22 4;731;39042231389;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;732;39042321276;7;0;0;0;1;0;0;0;1;1;1;0;
2004 22 4;733;39042231572;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;734;39042231565;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;735;39041541861;7;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;736;39042231202;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;737;39042321730;7;0;0;1;0;1;1;0;0;1;1;0;
2004 22 4;738;39042231998;7;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;739;39042231692;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;740;39042320547;7;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;741;39042230695;7;1;0;0;1;0;0;0;0;0;0;1;
2004 22 4;742;39042321051;7;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;743;39042221447;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;744;39042231706;8;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;745;39042221143;8;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;746;39042220931;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;747;39042220926;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;748;39042221627;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;749;39042231511;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;750;39042231257;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;751;39042210208;8;0;0;0;1;0;0;0;0;1;0;0;
2004 22 4;752;39042231579;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;753;39042321716;8;0;0;0;0;0;0;1;1;0;1;0;
2004 22 4;754;39042231507;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;755;39042231178;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;756;39042231592;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;757;39042231526;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;758;39042230752;8;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;759;39042320791;8;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;760;39042231681;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;761;39042220426;8;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;762;39042231509;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;763;39042242026;10;1;0;0;0;0;0;1;0;1;1;0;
2004 22 4;764;39042320989;10;0;0;0;0;0;1;0;0;0;1;0;
2004 22 4;765;39042230759;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;766;39042232019;10;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;767;39042230371;13;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;768;39042321368;13;0;0;0;1;0;0;0;1;0;1;0;
2004 22 4;769;39042230289;13;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;770;39042221579;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;771;39042220893;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;772;39042241949;13;1;0;0;0;0;0;1;0;1;1;0;
2004 22 4;773;39042220776;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;774;39042231213;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;775;39042230727;13;0;0;1;1;0;0;0;0;0;0;0;
2004 22 4;776;39042320554;13;0;0;0;0;0;0;0;0;1;1;0;
2004 22 4;777;39042221200;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;778;39042230808;13;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;779;39042220943;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;780;39042231567;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;781;39042320915;13;0;0;0;0;1;1;0;1;0;1;0;
2004 22 4;782;39042230434;13;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;783;39042230275;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;784;39042230746;13;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;785;39042321356;13;0;0;0;1;0;0;0;0;1;1;0;
2004 22 4;786;39042231482;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;787;39042230756;7;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;788;39042320983;7;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;789;39042230595;7;0;0;0;0;0;0;0;0;1;0;1;
2004 22 4;790;39042250810;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;791;39042320533;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;792;39042230368;7;0;0;1;1;0;0;0;0;0;0;0;
2004 22 4;793;39042231676;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;794;39042320813;7;0;0;0;0;0;0;1;0;1;1;0;
2004 22 4;795;39042231961;7;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;796;39042320959;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;797;39042231220;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;798;39042232047;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;799;39042321229;7;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;800;39042230367;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;801;39042231464;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;802;39042130702;7;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;803;39042320902;7;0;0;1;0;1;1;0;0;1;1;0;
2004 22 4;804;39042221201;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;805;39042230651;7;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;806;39042241990;7;1;0;0;0;0;0;0;1;0;1;0;
2004 22 4;807;39042231301;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;808;39042231432;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;809;39041911321;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;810;39042242009;1;1;0;0;1;0;0;0;0;1;1;0;
2004 22 4;811;39042251230;1;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;812;39042230307;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;813;39042241982;1;1;0;0;0;0;0;0;0;0;1;0;
2004 22 4;814;39042251237;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;815;39042230588;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;816;39042231350;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;817;39042231793;1;1;0;0;0;0;0;1;0;1;0;0;
2004 22 4;818;39042230723;1;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;819;39042231345;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;820;39042231435;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;821;39042231430;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;822;39042320858;1;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;823;39042230625;1;0;0;0;1;1;1;0;0;1;0;0;
2004 22 4;824;39042231743;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;825;39042320272;1;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;826;39042231645;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;827;39042231013;14;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;828;39042242017;14;1;0;0;0;0;0;1;0;1;1;0;
2004 22 4;829;39042231723;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;830;39042231277;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;831;39042231456;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;832;39042240264;14;1;0;0;0;0;0;0;0;0;1;0;
2004 22 4;833;39042231903;14;0;0;0;0;0;0;1;0;1;0;0;
2004 22 4;834;39042230244;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;835;39042332235;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;836;39042230722;14;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;837;39042321361;14;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;838;39042221720;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;839;39042230747;14;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;840;39042231672;14;0;0;1;0;0;0;1;0;1;0;0;
2004 22 4;841;39042231246;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;842;39042231006;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;843;39042231007;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;844;39042241976;14;1;0;0;0;0;0;0;0;1;1;0;
2004 22 4;845;39042231714;14;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;846;39042231451;14;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;847;39042221376;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;848;39042240382;10;1;0;1;0;0;0;1;1;1;1;0;
2004 22 4;849;39042320750;10;0;0;0;0;1;1;0;0;0;1;0;
2004 22 4;850;39042231276;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;851;39041841005;10;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;852;39042241966;10;1;0;0;0;0;0;0;0;0;1;0;
2004 22 4;853;39042210184;10;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;854;39042230564;10;0;0;0;0;0;0;1;0;1;0;0;
2004 22 4;855;39042531288;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;856;39042321312;10;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;857;39041940309;10;0;0;1;0;0;0;0;0;1;0;1;
2004 22 4;858;39042231679;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;859;39042232022;10;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;860;39042221211;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;861;39042220631;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;862;39042241883;10;1;0;0;0;0;0;1;0;1;1;0;
2004 22 4;863;39042230778;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;864;39042210382;13;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;865;39042320726;13;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;866;39042230891;13;1;0;1;0;0;0;0;0;1;0;0;
2004 22 4;867;39042231481;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;868;39042231720;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;869;39042231197;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;870;39042230737;11;1;0;0;0;0;0;1;0;1;0;0;
2004 22 4;871;39042230597;11;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;872;39042320596;11;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;873;39042220235;11;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;874;39042230407;13;0;0;0;0;1;1;0;0;1;0;0;
2004 22 4;875;39042231196;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;876;39042230575;13;0;0;1;1;0;0;1;0;0;0;0;
2004 22 4;877;39042230291;13;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;878;39042231320;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;879;39042230380;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;880;39042321634;13;0;0;0;1;0;0;0;0;1;1;0;
2004 22 4;881;39042231195;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;882;39042230255;13;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;883;39042321007;13;0;0;0;0;0;0;1;1;0;1;0;
2004 22 4;884;39042231675;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;885;39042221166;13;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;886;39042220777;13;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;887;39042230350;15;1;0;1;0;0;0;0;0;0;0;0;
2004 22 4;888;39042231753;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;889;39042230241;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;890;39042242008;1;1;0;0;1;0;0;0;0;1;1;0;
2004 22 4;891;39042231023;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;892;39042231476;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;893;39042230999;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;894;39042320521;1;0;0;0;0;1;1;0;1;0;1;0;
2004 22 4;895;39042230985;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;896;39042250949;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;897;39042320674;1;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;898;39042231426;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;899;39042231926;1;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;900;39042321236;1;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;901;39042231770;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;902;39042231778;1;1;0;0;0;0;0;1;0;0;0;0;
2004 22 4;903;39042230998;1;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;904;39042231384;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;905;39042230739;1;1;0;1;0;0;0;0;0;0;0;0;
2004 22 4;906;39042320653;1;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;907;39042241562;8;0;0;0;0;0;0;1;0;1;0;0;
2004 22 4;908;39042131010;8;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;909;39042321289;8;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;910;39042231173;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;911;39042231510;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;912;39042231508;8;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;913;39042320718;12;0;0;0;0;1;1;0;0;0;1;0;
2004 22 4;914;39042230624;12;0;0;0;0;0;0;1;0;1;0;0;
2004 22 4;915;39042231575;12;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;916;39042241951;12;1;0;0;0;0;0;0;0;0;1;0;
2004 22 4;917;39042231408;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;918;39042231504;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;919;39042231520;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;920;39042241983;12;1;0;0;0;0;0;1;0;1;1;0;
2004 22 4;921;39042130703;12;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;922;39042230398;12;0;0;1;0;1;0;0;0;0;0;0;
2004 22 4;923;39042320790;12;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;924;39042231170;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;925;39042241945;12;1;0;0;0;0;0;0;0;0;1;0;
2004 22 4;926;39042230645;12;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;927;39042320740;12;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;928;39042230521;12;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;929;39042231932;12;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;930;39042320240;12;0;0;0;0;0;0;1;1;0;1;0;
2004 22 4;931;39042230399;12;0;0;1;0;0;0;0;0;1;0;1;
2004 22 4;932;39042230993;4;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;933;39042321271;4;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;934;39042220244;4;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;935;39042230711;4;0;0;0;0;0;0;1;0;1;0;0;
2004 22 4;936;39042221122;4;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;937;39042320836;4;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;938;39042220935;4;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;939;39042220868;4;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;940;39042321326;4;0;0;0;0;0;0;0;0;1;1;0;
2004 22 4;941;39042221712;4;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;942;39042230467;4;0;0;1;1;1;1;0;0;0;0;0;
2004 22 4;943;39042221342;4;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;944;39042231705;4;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;945;39042320595;4;0;0;0;0;0;0;1;1;0;1;0;
2004 22 4;946;39042231710;4;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;947;39042230299;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;948;39042231764;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;949;39042241969;5;1;0;0;1;0;0;0;0;1;1;0;
2004 22 4;950;39042231390;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;951;39042231709;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;952;39042232006;5;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;953;39042230593;5;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;954;39042231702;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;955;39042231712;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;956;39042231619;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;957;39042231761;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;958;39042231815;5;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;959;39042320968;5;0;0;0;0;0;0;0;0;1;1;0;
2004 22 4;960;39042230990;5;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;961;39042240892;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;962;39042351705;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;963;39042321203;5;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;964;39042230353;5;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;965;39041850895;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;966;39042231608;5;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;967;39042230709;15;1;0;0;0;0;0;1;0;1;0;0;
2004 22 4;968;39042320794;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;969;39042230569;7;0;0;1;0;1;0;0;0;0;0;0;
2004 22 4;970;39042231462;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;971;39042320560;7;0;0;0;0;0;0;0;0;1;1;0;
2004 22 4;972;39042230352;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;973;39042231716;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;974;39042320429;7;0;0;0;0;0;0;1;1;0;1;0;
2004 22 4;975;39042250837;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;976;39042220372;7;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;977;39042320887;7;0;0;0;0;0;1;0;0;0;1;0;
2004 22 4;978;39042230348;7;0;0;1;0;0;0;0;0;1;0;1;
2004 22 4;979;39042231211;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;980;39042320831;7;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;981;39042231278;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;982;39042231415;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;983;39042321278;7;0;0;0;1;0;0;0;0;1;1;0;
2004 22 4;984;39042621683;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;985;39042231697;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;986;39042320499;7;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;987;39042321372;7;0;0;0;0;0;0;0;1;0;1;0;
2004 22 4;988;39042232011;9;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;989;39042230245;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;990;39042231648;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;991;39042321137;9;0;0;0;1;0;0;0;0;1;1;0;
2004 22 4;992;39042231016;9;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;993;39042231485;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;994;39042231042;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;995;39042231670;9;1;0;1;0;0;0;1;0;1;0;0;
2004 22 4;996;39042231289;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;997;39042231022;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;998;39042321627;9;0;0;0;1;0;0;0;1;0;1;0;
2004 22 4;999;39042230629;9;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;1000;39042231809;9;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;1001;39041910609;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;1002;39042320765;9;0;0;0;0;0;0;1;0;0;1;0;
2004 22 4;1003;39042231833;9;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;1004;39042230996;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;1005;39042220629;9;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;1006;39042230995;9;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;1007;39042231620;10;0;0;0;0;0;0;0;0;1;0;0;
2004 22 4;1008;39042230533;10;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;1009;39042231037;10;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;1010;39042231157;10;0;0;0;0;0;0;1;0;0;0;0;
2004 22 4;1011;39042232016;10;1;0;0;0;0;0;0;0;1;0;0;
2004 22 4;1012;39041940307;10;0;0;0;0;0;0;0;0;1;0;1;
2004 22 4;1013;39042320628;10;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;1014;39042231445;10;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;1015;39042220657;10;0;0;0;0;0;0;1;0;1;0;0;
2004 22 4;1016;39042321291;7;0;0;0;1;0;0;0;0;0;1;0;
2004 22 4;1017;39042230741;7;1;0;0;0;0;0;0;0;0;0;0;
2004 22 4;1018;39042321002;7;0;0;1;0;1;1;0;1;1;1;0;
2004 22 4;1019;39042230779;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;1020;39042230519;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;1021;39042320991;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;1022;39042230004;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;1023;39042241948;7;1;0;0;0;0;0;1;0;1;1;0;
2004 22 4;1024;39042210278;7;0;0;0;1;0;0;0;0;0;0;0;
2004 22 4;1025;39042231649;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;1026;39042320244;7;0;0;0;0;0;0;0;0;0;1;0;
2004 22 4;1027;39042231751;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;1028;39042231584;7;0;0;1;0;0;0;0;0;0;0;0;
2004 22 4;1029;39042321311;7;0;0;0;0;0;0;1;1;0;1;0;
2004 22 4;1030;39042231560;7;0;0;0;0;0;0;0;0;0;0;0;
2004 22 4;1031;39042241962;7;1;0;0;0;0;0;0;0;1;1;0;
2004 22 4;1032;39042230774;7;0;0;0;0;0;0;0;0;0;0;0;
